1,1,1,3.29138341404024,36.2457512159873
1,1,1,3.37976680392673,12.6272899012818
0,1,0,2.71591346103786,32.6361477442357
1,1,0,2.72032611700667,32.9344731808718
1,1,1,2.75056315237935,42.4500060360314
0,1,0,2.24895083712778,11.3120844048677
1,1,1,3.57844278096201,30.6313718677651
1,1,1,3.6609498584654,10.3024266405
1,1,0,2.53271257450988,-3.43874913638315
1,1,1,3.15022895558382,27.8014994295609
0,1,1,3.0972279320453,6.6003776923181
1,1,0,2.53579820458548,10.1241647985678
1,1,1,2.80480618141947,-0.321178275433585
0,1,0,3.11486606430504,34.0457207799109
0,1,0,3.03469577242706,30.306835250161
1,1,0,3.05084193703964,8.93309065445281
0,1,0,3.400674605741,12.7202806746493
1,1,0,2.99796272952825,25.5163873276843
1,1,0,3.06710062162977,36.7175990485441
0,1,0,2.38194600557044,22.0361592526345
1,1,1,2.92025738614996,-2.57445520092082
1,1,1,2.83505116897427,10.4368833367301
1,1,1,2.63291661856604,24.652301328473
1,1,1,3.24464489626283,32.3191296439628
0,1,0,2.52729083879277,28.8872647164586
1,1,0,2.97687561002214,23.7773348680359
0,1,0,2.86626396351493,30.1660820333139
1,1,0,2.94335765534656,13.5338892442755
1,1,1,3.23648448745996,27.3541294058544
1,1,0,3.03700398365072,23.630741480025
1,1,0,3.57403667383029,6.20209273063357
1,1,0,2.87771542785913,-6.56771381808676
1,1,1,3.05452643366345,19.475597732289
0,1,0,2.42089241404182,19.6705584605318
1,1,1,3.38937958314217,-2.82431475776715
1,1,1,3.45541628192621,31.198831930764
0,1,0,2.44277921808537,38.3856007788955
0,1,0,2.47346408260809,15.245227323704
1,1,0,2.21779631020958,14.1742032289181
1,1,0,2.40610515150759,37.8742505485987
0,1,0,2.85496783973426,23.2342968516937
1,1,0,2.59411970748111,16.1606363517284
0,1,0,2.62195982756422,19.2347100701709
1,1,0,3.29228056813834,38.4846195455244
1,1,0,2.34276134081475,-10.5172714461727
1,1,0,3.4343619664662,8.88791534908123
0,1,0,2.77414043493641,32.6988904827122
0,1,1,3.23427299535212,13.2221055801756
1,1,1,2.98073918418068,9.54451916249464
0,1,0,2.80035555587209,13.7078960275583
1,1,0,2.69372732444537,18.0180023555708
1,1,1,2.79192907697041,24.7624836044
1,1,0,2.81221109737845,21.2751750862506
0,1,0,2.45488099760394,26.1671859392634
1,1,1,3.17158460289362,6.89191232160223
1,1,0,2.32738413369075,-3.28873039311832
1,1,1,2.92853715783879,9.76389961501581
1,1,1,3.17913433072922,45.4014697959235
0,1,0,3.33439638800144,35.1281717812961
1,1,0,2.85642880234257,21.0127728603405
0,1,0,2.76215126421124,7.43243294183253
1,1,0,2.64900294366109,24.6910253322473
1,1,0,2.92925434009048,16.370025895259
1,1,1,3.5671846314419,-11.0063865532156
0,1,0,3.15921326800011,17.657617912286
1,1,0,3.18991897609295,-5.74597000002191
1,1,0,2.39586672045667,32.506105863352
0,1,0,2.97239373642227,29.1104053506457
1,1,1,2.9665768574844,-13.7060687496071
0,1,0,2.53551144869803,15.99061043889
0,1,1,2.66296905958339,17.2245878247026
1,1,0,3.05132777099227,15.7496385396205
1,1,0,2.9440017562024,18.0529719301365
0,1,0,2.60637104751512,39.3846242853049
1,1,0,2.99299654304315,36.9225669680485
1,1,1,2.71845714170183,15.9596286119899
0,1,0,3.14890171887606,6.74425837395041
1,1,1,3.00430497790725,-8.0226929097832
0,1,0,2.0124603769127,30.5935051803187
1,1,0,2.46272099910089,19.9701409318881
1,1,1,3.69850506821889,26.7765484291879
1,1,0,2.67149929023653,23.5864855015287
0,1,1,2.37132685085339,17.9102054327152
1,1,1,3.33013797369799,2.22812729384101
1,1,0,3.37049518140371,28.4641385102312
1,1,0,1.90852525067793,15.0261683578911
1,1,1,3.4534714447674,15.667441076914
1,1,0,3.03449820288985,2.53609280752771
0,1,0,2.7737157820873,18.3695488629047
0,1,0,2.05449954093026,14.2454739027892
1,1,1,3.38738150678139,0.536187562692469
1,1,1,2.90883180755862,29.368463169133
0,1,0,2.93020034815583,31.0852886978771
1,1,0,2.60714155863738,11.6149354480001
1,1,1,3.25380065269279,30.7182780146107
1,1,0,2.86115362052656,8.86865794221885
0,1,0,2.3247922993077,21.1125744958698
1,1,0,2.8841349198779,11.8427810559854
1,1,1,2.92459614982465,29.8613370918813
