X1,X2,X3,X4,Y
1.0,1.0,0.8858331370872147,2.576032156495098,3.9823858346143677
1.0,0.0,0.4232113810739037,1.182624240649696,0.4177425705178095
1.0,1.0,0.3901735806224218,3.540587225261257,1.51874285673781
1.0,0.0,0.22717856344606863,0.5080980286727268,1.2168771246611398
1.0,0.0,-1.1394397102934761,1.7142817152690057,-0.8756734661496626
1.0,0.0,0.0864623841178009,2.327226495413788,0.5118254636092427
1.0,1.0,0.5697762296790092,2.937305644662175,1.9779320987306543
1.0,0.0,-0.6198065302139704,0.3204783413607908,0.4556858867801899
1.0,1.0,-0.8406675331968404,2.8139770376964,0.3300528607298071
1.0,0.0,-0.4930823575557513,2.908233498295012,0.8948595834628383
1.0,0.0,0.39494951554635666,2.8571754445866118,-0.6670100116866906
1.0,0.0,-0.5496571807355172,3.35072793489495,1.3895567352788327
1.0,0.0,0.20491256738362124,-0.29235171544068783,1.2130570110271934
1.0,0.0,-1.0443689783455454,0.7729577041208073,-0.48756060239562726
1.0,0.0,0.9167588968838115,0.8153107665335113,1.2379698475847702
1.0,0.0,2.2463501817718843,-0.011682198646730813,2.4686339066394303
1.0,1.0,-0.12043902290291753,6.639235678404161,2.906011070292242
1.0,0.0,0.6879763550915461,2.5917842958804864,-0.6801245574450694
1.0,1.0,1.6432149902615694,3.152767605310199,2.9790176565890327
1.0,1.0,1.098658134945765,3.092857948939314,1.9511106208104698
1.0,0.0,0.006269996815288281,2.302356287944717,1.9309975583485919
1.0,1.0,-0.19417978780987075,0.6970042124743148,1.297285511406871
1.0,1.0,1.0534400346263457,1.726843467690771,3.6343529040789475
1.0,0.0,0.24455693858113325,1.737780265682805,2.085960384369057
1.0,1.0,-0.21154232679726892,3.2873730628259183,0.848430749770096
1.0,0.0,-0.4378610289294861,2.1565047528397105,2.131737174931544
1.0,0.0,-0.8482330535906273,2.2317579519665975,0.4569122865924777
1.0,1.0,0.7954996781971796,0.8740542094324673,2.0352365272512927
1.0,1.0,0.9636345099526767,3.0963788526757123,0.6356955354360818
1.0,0.0,-1.2075702994693078,2.888345195141855,1.7886031672025158
1.0,1.0,-0.7465340521763846,1.1058162718039435,1.9083182994742454
1.0,0.0,-1.5512162504310762,0.9133322111402296,-0.4879276609852694
1.0,0.0,-1.3925098469440829,2.2110460063729294,-1.033631472170383
1.0,0.0,-0.917094582146744,2.7123621827317748,0.5596904946093347
1.0,0.0,-0.2871803170589537,0.22147766206604902,1.0943130135480017
1.0,0.0,-0.15557952927724947,1.9712674838816309,3.0712575101733033
1.0,0.0,-0.7648311957402659,2.3784173187854725,0.6126751726188864
1.0,0.0,-1.4980579833923233,1.1990276670998035,-0.5627892906391767
1.0,0.0,1.821641520527926,2.039891568958037,0.43331751615307645
1.0,1.0,0.3310347520102551,1.8160036704226368,2.8365155744363033
1.0,0.0,-0.1658220877224712,2.0250514048231527,-0.3133612256850884
1.0,1.0,0.49166725477707723,1.7596447020191182,0.19463620621837152
1.0,0.0,-0.8333033503116234,2.6465612149493687,1.8112927785071224
1.0,0.0,0.5982117526131108,2.2201835156519283,3.5180572536610226
1.0,1.0,-1.3823077237678836,-0.399032467839211,-0.4132419654851726
1.0,1.0,1.243734160780371,1.7237841094614659,2.0655735704982803
1.0,0.0,1.7151584895764846,0.21517551939950463,2.9008323709233714
1.0,1.0,0.0897504395841314,1.4992903635248573,0.07399964922300195
1.0,1.0,0.8092436798072721,4.463461572745125,2.9212945426859203
1.0,1.0,0.2544860195864575,1.1880107213454196,0.950830425383208
1.0,1.0,0.39728335639285256,0.37442545339112177,0.06971418928127737
1.0,0.0,0.2111795350473469,1.3594166899929938,0.6231366233474421
1.0,0.0,0.8593121350579354,0.8169884822302393,0.3977047434944062
1.0,0.0,0.28702636856118735,1.030874121360454,1.3048563227200074
1.0,0.0,0.2459190756046114,0.5427409030860935,-0.25616687887140555
1.0,0.0,-1.2986365571355374,1.5443674478920901,-1.7909785711109196
1.0,0.0,-0.17063786408239917,0.19961579766864257,1.6375289044617036
1.0,0.0,-0.601593284900877,3.0362841967716836,2.063004830035591
1.0,0.0,-1.798405045889493,1.306193906303982,0.4483627475026073
1.0,1.0,-0.46529510774679833,2.2643838246575205,1.9578347929207616
1.0,1.0,-0.8069273339389328,0.6176914759696539,0.3578852240200039
1.0,0.0,-1.0692969928015872,1.0634205102449676,1.7692267378557556
1.0,0.0,-1.2865498333885028,1.514551554293315,-1.8734693644617157
1.0,0.0,-1.148708832787563,2.607530311093301,-0.27199726203763996
1.0,0.0,0.35626470853960607,2.483507421363471,0.4059927770863244
1.0,1.0,-1.317999523900424,1.770019026530759,-0.18799633092438028
1.0,0.0,1.2577802207797126,0.7650657166890081,-0.01322051045897421
1.0,1.0,0.028295412385441865,1.3128374804454657,2.1901906227938372
1.0,0.0,-1.3648569777257342,1.6956394250927342,-0.6369027290498875
1.0,0.0,0.4308639475986704,2.320264185061994,1.2597950891893381
1.0,1.0,-1.179905059417102,1.6322165289995194,1.807667750304908
1.0,1.0,-1.3222279931313932,2.0481223645872615,1.4770589621602355
1.0,0.0,-1.803866035375161,3.7051495572072692,0.01951702160519206
1.0,0.0,-1.3295365813471707,2.2222337398154033,-0.4443996347116257
1.0,1.0,0.4930697970330994,2.5400487395763456,2.9181394149080138
1.0,0.0,-1.4104863719579468,3.117318810192481,-0.45031466620665117
1.0,1.0,-0.8364342792780983,3.4835652229906895,2.1882106495204385
1.0,1.0,0.5935790443539528,2.3530184129918097,1.0434260072656505
1.0,0.0,0.45868432219663036,1.8007756496510257,2.6966949611628896
1.0,0.0,-0.050543756389542144,2.858300188524068,1.8880496745089586
1.0,0.0,0.8978602269692503,1.0903489315742831,2.896721679709352
1.0,1.0,1.1187295866426834,4.2901968826694095,2.3412929620238523
1.0,1.0,-0.9988056554769817,1.5920226862899902,0.8798088038046813
1.0,0.0,0.38097743690449026,3.9073464016941095,1.8720991456896132
1.0,1.0,-0.18074211604175994,2.0451169631697406,1.042155561029404
1.0,1.0,-0.3793344296900125,2.8423544988016243,1.6376898960690538
1.0,1.0,-0.4277427013237405,1.5040881251759264,0.5170123223472111
1.0,0.0,0.48239970471786214,2.4950074676347187,1.9988515347086326
1.0,0.0,-0.06085894676593555,2.210303717033378,1.8820920407696775
1.0,1.0,0.33279275421300886,0.22548468318936044,1.9638762505536056
1.0,1.0,0.7654902990999801,2.6186471673654155,1.2932816606049888
1.0,1.0,-0.5818446183042157,3.6724891735249283,1.2457176188355628
1.0,0.0,-0.1129876514011243,2.9023142739050716,2.007142118430761
1.0,0.0,-0.45260183973842305,2.431115738772428,0.8078830074893923
1.0,1.0,-0.6220215366323972,0.49195390451612675,0.5739252967002693
1.0,1.0,-0.41083903901830626,2.8572593470024494,3.2631788526439096
1.0,0.0,0.7205459896314305,-0.7448874658601712,0.9008394475358045
1.0,1.0,-0.24076089596814465,1.655634711309894,0.3745927097095221
1.0,1.0,-2.158634594814918,3.5096915320492093,-0.13322449134060976
1.0,1.0,0.7486297340753718,1.6828186761088042,3.710015796021306
1.0,0.0,0.41118120650685197,5.023879324036486,2.005452434683246
1.0,1.0,-0.9798305377272234,2.0438999216134284,-0.08839403620321817
1.0,0.0,-0.0970646595796282,0.8920741813615426,0.9640126220542239
